"","Host","Amenity"
"10320",1085,"Laptop friendly workspace"
"10321",1085,"Hair dryer"
"10322",1085,"Iron"
"10323",1085,"Essentials"
"10324",1085,"Hangers"
"10325",1085,"Washer"
"10326",1085,"TV"
"10327",1085,"Kitchen"
"10328",1085,"Private living room"
"10329",1085,"Private entrance"
"10330",1085,"Wireless Internet"
"10331",1086,"Free parking on premise"
"10332",1086,"Internet"
"10333",1086,"Essentials"
"10334",1086,"Heating"
"10335",1086,"TV"
"10336",1086,"Kitchen"
"10337",1086,"Wireless Internet"
"10338",1088,"Internet"
"10339",1088,"Laptop friendly workspace"
"10340",1088,"Iron"
"10341",1088,"Essentials"
"10342",1088,"Hangers"
"10343",1088,"Heating"
"10344",1088,"Washer"
"10345",1088,"TV"
"10346",1088,"Kitchen"
"10347",1088,"Wireless Internet"
"10348",1089,"Cable TV"
"10349",1089,"Internet"
"10350",1089,"Dryer"
"10351",1089,"Iron"
"10352",1089,"Hangers"
"10353",1089,"Heating"
"10354",1089,"Washer"
"10355",1089,"TV"
"10356",1089,"Kitchen"
"10357",1089,"Wireless Internet"
"10358",1090,"Internet"
"10359",1090,"Dryer"
"10360",1090,"Laptop friendly workspace"
"10361",1090,"Hair dryer"
"10362",1090,"Iron"
"10363",1090,"Essentials"
"10364",1090,"Hangers"
"10365",1090,"Heating"
"10366",1090,"Washer"
"10367",1090,"TV"
"10368",1090,"Kitchen"
"10369",1090,"Wireless Internet"
"10370",1091,"Free parking on premise"
"10371",1091,"Internet"
"10372",1091,"Laptop friendly workspace"
"10373",1091,"Hair dryer"
"10374",1091,"Iron"
"10375",1091,"Essentials"
"10376",1091,"Hangers"
"10377",1091,"Heating"
"10378",1091,"Washer"
"10379",1091,"TV"
"10380",1091,"Kitchen"
"10381",1091,"Wireless Internet"
"10382",1092,"Internet"
"10383",1092,"Laptop friendly workspace"
"10384",1092,"Hair dryer"
"10385",1092,"Essentials"
"10386",1092,"Hangers"
"10387",1092,"Heating"
"10388",1092,"Kitchen"
"10389",1092,"Wireless Internet"
"10390",1093,"Cable TV"
"10391",1093,"Internet"
"10392",1093,"Laptop friendly workspace"
"10393",1093,"Hair dryer"
"10394",1093,"Iron"
"10395",1093,"Essentials"
"10396",1093,"Hangers"
"10397",1093,"Heating"
"10398",1093,"TV"
"10399",1093,"Kitchen"
"10400",1093,"Wireless Internet"
"10401",1094,"Cable TV"
"10402",1094,"Internet"
"10403",1094,"Essentials"
"10404",1094,"Heating"
"10405",1094,"Washer"
"10406",1094,"TV"
"10407",1094,"Kitchen"
"10408",1094,"Wireless Internet"
"10409",1095,"Internet"
"10410",1095,"Laptop friendly workspace"
"10411",1095,"Essentials"
"10412",1095,"Heating"
"10413",1095,"Kitchen"
"10414",1095,"Wireless Internet"
"10415",1096,"Internet"
"10416",1096,"Dryer"
"10417",1096,"Iron"
"10418",1096,"Heating"
"10419",1096,"Washer"
"10420",1096,"Kitchen"
"10421",1096,"Wireless Internet"
"10422",1097,"Cable TV"
"10423",1097,"Internet"
"10424",1097,"Iron"
"10425",1097,"Essentials"
"10426",1097,"Heating"
"10427",1097,"Washer"
"10428",1097,"TV"
"10429",1097,"Kitchen"
"10430",1097,"Wireless Internet"
"10431",1098,"Internet"
"10432",1098,"Essentials"
"10433",1098,"Heating"
"10434",1098,"Kitchen"
"10435",1098,"Wireless Internet"
"10436",1099,"Free parking on premise"
"10437",1099,"Internet"
"10438",1099,"Laptop friendly workspace"
"10439",1099,"Hair dryer"
"10440",1099,"Essentials"
"10441",1099,"Hangers"
"10442",1099,"Heating"
"10443",1099,"TV"
"10444",1099,"Kitchen"
"10445",1099,"Wireless Internet"
"10446",1100,"Breakfast"
"10447",1100,"Cable TV"
"10448",1100,"Internet"
"10449",1100,"Essentials"
"10450",1100,"Heating"
"10451",1100,"Washer"
"10452",1100,"TV"
"10453",1100,"Kitchen"
"10454",1100,"Wireless Internet"
"10455",1101,"Internet"
"10456",1101,"Essentials"
"10457",1101,"Heating"
"10458",1101,"Kitchen"
"10459",1101,"Wireless Internet"
"10460",1102,"Free parking on premise"
"10461",1102,"Internet"
"10462",1102,"Laptop friendly workspace"
"10463",1102,"Hair dryer"
"10464",1102,"Iron"
"10465",1102,"Essentials"
"10466",1102,"Hangers"
"10467",1102,"Heating"
"10468",1102,"Washer"
"10469",1102,"TV"
"10470",1102,"Kitchen"
"10471",1102,"Wireless Internet"
"10472",1103,"Internet"
"10473",1103,"Laptop friendly workspace"
"10474",1103,"Hair dryer"
"10475",1103,"Iron"
"10476",1103,"Essentials"
"10477",1103,"Hangers"
"10478",1103,"Heating"
"10479",1103,"TV"
"10480",1103,"Kitchen"
"10481",1103,"Wireless Internet"
"10482",1104,"Cable TV"
"10483",1104,"Internet"
"10484",1104,"Dryer"
"10485",1104,"Laptop friendly workspace"
"10486",1104,"Essentials"
"10487",1104,"Heating"
"10488",1104,"Washer"
"10489",1104,"TV"
"10490",1104,"Kitchen"
"10491",1104,"Private entrance"
"10492",1104,"Wireless Internet"
"10493",1105,"Internet"
"10494",1105,"Dryer"
"10495",1105,"Hair dryer"
"10496",1105,"Iron"
"10497",1105,"Essentials"
"10498",1105,"Heating"
"10499",1105,"Washer"
"10500",1105,"TV"
"10501",1105,"Kitchen"
"10502",1105,"Wireless Internet"
"10503",1106,"Internet"
"10504",1106,"Dryer"
"10505",1106,"Laptop friendly workspace"
"10506",1106,"Doorman"
"10507",1106,"Iron"
"10508",1106,"Essentials"
"10509",1106,"Hangers"
"10510",1106,"Wheelchair accessible"
"10511",1106,"Heating"
"10512",1106,"Washer"
"10513",1106,"TV"
"10514",1106,"Kitchen"
"10515",1106,"Wireless Internet"
"10516",1107,"Cable TV"
"10517",1107,"Internet"
"10518",1107,"Dryer"
"10519",1107,"Laptop friendly workspace"
"10520",1107,"Hair dryer"
"10521",1107,"Essentials"
"10522",1107,"Heating"
"10523",1107,"Washer"
"10524",1107,"TV"
"10525",1107,"Kitchen"
"10526",1107,"Wireless Internet"
"10527",1108,"Cable TV"
"10528",1108,"Internet"
"10529",1108,"Dryer"
"10530",1108,"Iron"
"10531",1108,"Essentials"
"10532",1108,"Heating"
"10533",1108,"Washer"
"10534",1108,"TV"
"10535",1108,"Kitchen"
"10536",1108,"Wireless Internet"
"10537",1109,"Free parking on premise"
"10538",1109,"Internet"
"10539",1109,"Dryer"
"10540",1109,"Hair dryer"
"10541",1109,"Essentials"
"10542",1109,"Heating"
"10543",1109,"Washer"
"10544",1109,"TV"
"10545",1109,"Kitchen"
"10546",1109,"Wireless Internet"
"10547",1110,"Cable TV"
"10548",1110,"Internet"
"10549",1110,"Heating"
"10550",1110,"TV"
"10551",1110,"Kitchen"
"10552",1110,"Wireless Internet"
"10553",1111,"Internet"
"10554",1111,"Wireless Internet"
"10555",1112,"Cable TV"
"10556",1112,"Internet"
"10557",1112,"Dryer"
"10558",1112,"Laptop friendly workspace"
"10559",1112,"Hair dryer"
"10560",1112,"Iron"
"10561",1112,"Essentials"
"10562",1112,"Hangers"
"10563",1112,"Wheelchair accessible"
"10564",1112,"Heating"
"10565",1112,"Washer"
"10566",1112,"TV"
"10567",1112,"Kitchen"
"10568",1112,"Wireless Internet"
"10569",1113,"Free parking on premise"
"10570",1113,"Internet"
"10571",1113,"Essentials"
"10572",1113,"Heating"
"10573",1113,"Washer"
"10574",1113,"Kitchen"
"10575",1113,"Wireless Internet"
"10576",1114,"Internet"
"10577",1114,"Iron"
"10578",1114,"Essentials"
"10579",1114,"Hangers"
"10580",1114,"Heating"
"10581",1114,"Washer"
"10582",1114,"Wireless Internet"
"10583",1115,"Breakfast"
"10584",1115,"Free parking on premise"
"10585",1115,"Internet"
"10586",1115,"Heating"
"10587",1115,"Wireless Internet"
"10588",1116,"Breakfast"
"10589",1116,"Internet"
"10590",1116,"Hair dryer"
"10591",1116,"Iron"
"10592",1116,"Essentials"
"10593",1116,"Hangers"
"10594",1116,"Heating"
"10595",1116,"Wireless Internet"
"10596",1117,"Internet"
"10597",1117,"Dryer"
"10598",1117,"Laptop friendly workspace"
"10599",1117,"Hair dryer"
"10600",1117,"Iron"
"10601",1117,"Essentials"
"10602",1117,"Hangers"
"10603",1117,"Wheelchair accessible"
"10604",1117,"Heating"
"10605",1117,"Washer"
"10606",1117,"TV"
"10607",1117,"Kitchen"
"10608",1117,"Wireless Internet"
"10609",1118,"Internet"
"10610",1118,"Laptop friendly workspace"
"10611",1118,"Essentials"
"10612",1118,"Heating"
"10613",1118,"Wireless Internet"
"10614",1119,"Internet"
"10615",1119,"Laptop friendly workspace"
"10616",1119,"Hair dryer"
"10617",1119,"Iron"
"10618",1119,"Essentials"
"10619",1119,"Hangers"
"10620",1119,"Heating"
"10621",1119,"Washer"
"10622",1119,"Kitchen"
"10623",1119,"Wireless Internet"
"10624",1120,"Cable TV"
"10625",1120,"Internet"
"10626",1120,"Laptop friendly workspace"
"10627",1120,"Hair dryer"
"10628",1120,"Iron"
"10629",1120,"Essentials"
"10630",1120,"Hangers"
"10631",1120,"Heating"
"10632",1120,"Washer"
"10633",1120,"TV"
"10634",1120,"Kitchen"
"10635",1120,"Wireless Internet"
"10636",1121,"Breakfast"
"10637",1121,"Internet"
"10638",1121,"Dryer"
"10639",1121,"Essentials"
"10640",1121,"Hangers"
"10641",1121,"Heating"
"10642",1121,"Washer"
"10643",1121,"Kitchen"
"10644",1121,"Wireless Internet"
"10645",1122,"Cable TV"
"10646",1122,"Internet"
"10647",1122,"Dryer"
"10648",1122,"Essentials"
"10649",1122,"Heating"
"10650",1122,"Washer"
"10651",1122,"TV"
"10652",1122,"Kitchen"
"10653",1122,"Wireless Internet"
"10654",1123,"Internet"
"10655",1123,"Laptop friendly workspace"
"10656",1123,"Kitchen"
"10657",1123,"Wireless Internet"
"10658",1124,"Free parking on premise"
"10659",1124,"Internet"
"10660",1124,"Laptop friendly workspace"
"10661",1124,"Hair dryer"
"10662",1124,"Iron"
"10663",1124,"Essentials"
"10664",1124,"Hangers"
"10665",1124,"Heating"
"10666",1124,"Washer"
"10667",1124,"TV"
"10668",1124,"Kitchen"
"10669",1124,"Wireless Internet"
"10670",1125,"Breakfast"
"10671",1125,"Internet"
"10672",1125,"Dryer"
"10673",1125,"Hair dryer"
"10674",1125,"Iron"
"10675",1125,"Essentials"
"10676",1125,"Hangers"
"10677",1125,"Heating"
"10678",1125,"Washer"
"10679",1125,"Kitchen"
"10680",1125,"Wireless Internet"
"10681",1126,"Breakfast"
"10682",1126,"Free parking on premise"
"10683",1126,"Essentials"
"10684",1126,"Heating"
"10685",1126,"Washer"
"10686",1126,"Kitchen"
"10687",1127,"Breakfast"
"10688",1127,"Internet"
"10689",1127,"Dryer"
"10690",1127,"Laptop friendly workspace"
"10691",1127,"Hair dryer"
"10692",1127,"Essentials"
"10693",1127,"Hangers"
"10694",1127,"Heating"
"10695",1127,"Washer"
"10696",1127,"Wireless Internet"
"10697",1128,"Internet"
"10698",1128,"Laptop friendly workspace"
"10699",1128,"Hair dryer"
"10700",1128,"Iron"
"10701",1128,"Essentials"
"10702",1128,"Heating"
"10703",1128,"Wireless Internet"
"10704",1129,"Cable TV"
"10705",1129,"Internet"
"10706",1129,"Laptop friendly workspace"
"10707",1129,"Pool"
"10708",1129,"Hair dryer"
"10709",1129,"Doorman"
"10710",1129,"Iron"
"10711",1129,"Essentials"
"10712",1129,"Hangers"
"10713",1129,"Heating"
"10714",1129,"TV"
"10715",1129,"Kitchen"
"10716",1129,"Wireless Internet"
"10717",1130,"Internet"
"10718",1130,"Laptop friendly workspace"
"10719",1130,"Hair dryer"
"10720",1130,"Iron"
"10721",1130,"Essentials"
"10722",1130,"Hangers"
"10723",1130,"Heating"
"10724",1130,"Kitchen"
"10725",1130,"Wireless Internet"
"10726",1131,"Free parking on premise"
"10727",1131,"Internet"
"10728",1131,"Dryer"
"10729",1131,"Laptop friendly workspace"
"10730",1131,"Hair dryer"
"10731",1131,"Iron"
"10732",1131,"Essentials"
"10733",1131,"Hangers"
"10734",1131,"Heating"
"10735",1131,"TV"
"10736",1131,"Kitchen"
"10737",1131,"Wireless Internet"
"10738",1132,"Internet"
"10739",1132,"Heating"
"10740",1132,"Washer"
"10741",1132,"TV"
"10742",1132,"Kitchen"
"10743",1132,"Wireless Internet"
"10744",1133,"Internet"
"10745",1133,"Laptop friendly workspace"
"10746",1133,"Essentials"
"10747",1133,"Hangers"
"10748",1133,"Wheelchair accessible"
"10749",1133,"Heating"
"10750",1133,"Kitchen"
"10751",1133,"Wireless Internet"
"10752",1134,"Internet"
"10753",1134,"Essentials"
"10754",1134,"Hangers"
"10755",1134,"Heating"
"10756",1134,"Washer"
"10757",1134,"TV"
"10758",1134,"Kitchen"
"10759",1134,"Wireless Internet"
"10760",1135,"Internet"
"10761",1135,"Laptop friendly workspace"
"10762",1135,"Hair dryer"
"10763",1135,"Iron"
"10764",1135,"Essentials"
"10765",1135,"Washer"
"10766",1135,"TV"
"10767",1135,"Kitchen"
"10768",1135,"Wireless Internet"
"10769",1136,"Cable TV"
"10770",1136,"Internet"
"10771",1136,"Heating"
"10772",1136,"Washer"
"10773",1136,"TV"
"10774",1136,"Kitchen"
"10775",1136,"Wireless Internet"
"10776",1137,"Internet"
"10777",1137,"Essentials"
"10778",1137,"Heating"
"10779",1137,"Wireless Internet"
"10780",1138,"Breakfast"
"10781",1138,"Internet"
"10782",1138,"Iron"
"10783",1138,"Essentials"
"10784",1138,"Hangers"
"10785",1138,"Heating"
"10786",1138,"Wireless Internet"
"10787",1139,"Cable TV"
"10788",1139,"Internet"
"10789",1139,"Dryer"
"10790",1139,"Essentials"
"10791",1139,"Heating"
"10792",1139,"Washer"
"10793",1139,"TV"
"10794",1139,"Kitchen"
"10795",1139,"Wireless Internet"
"10796",1140,"Breakfast"
"10797",1140,"Internet"
"10798",1140,"Heating"
"10799",1140,"Wireless Internet"
"10800",1141,"Breakfast"
"10801",1141,"Internet"
"10802",1141,"Hair dryer"
"10803",1141,"Essentials"
"10804",1141,"Heating"
"10805",1141,"Wireless Internet"
"10806",1142,"Internet"
"10807",1142,"Dryer"
"10808",1142,"Hair dryer"
"10809",1142,"Iron"
"10810",1142,"Essentials"
"10811",1142,"Hangers"
"10812",1142,"Heating"
"10813",1142,"Washer"
"10814",1142,"TV"
"10815",1142,"Kitchen"
"10816",1142,"Wireless Internet"
"10817",1143,"Free parking on premise"
"10818",1143,"Internet"
"10819",1143,"Laptop friendly workspace"
"10820",1143,"Hair dryer"
"10821",1143,"Iron"
"10822",1143,"Essentials"
"10823",1143,"Hangers"
"10824",1143,"Heating"
"10825",1143,"Washer"
"10826",1143,"TV"
"10827",1143,"Kitchen"
"10828",1143,"Wireless Internet"
"10829",1144,"Free parking on premise"
"10830",1144,"Internet"
"10831",1144,"Laptop friendly workspace"
"10832",1144,"Hair dryer"
"10833",1144,"Iron"
"10834",1144,"Essentials"
"10835",1144,"Hangers"
"10836",1144,"Heating"
"10837",1144,"TV"
"10838",1144,"Kitchen"
"10839",1144,"Wireless Internet"
"10840",1145,"Internet"
"10841",1145,"Dryer"
"10842",1145,"Laptop friendly workspace"
"10843",1145,"Hair dryer"
"10844",1145,"Essentials"
"10845",1145,"Hangers"
"10846",1145,"Heating"
"10847",1145,"Washer"
"10848",1145,"Kitchen"
"10849",1145,"Wireless Internet"
"10850",1146,"Internet"
"10851",1146,"Iron"
"10852",1146,"Essentials"
"10853",1146,"Hangers"
"10854",1146,"Heating"
"10855",1146,"Washer"
"10856",1146,"Wireless Internet"
"10857",1147,"Internet"
"10858",1147,"Dryer"
"10859",1147,"Laptop friendly workspace"
"10860",1147,"Hair dryer"
"10861",1147,"Iron"
"10862",1147,"Essentials"
"10863",1147,"Hangers"
"10864",1147,"Heating"
"10865",1147,"Washer"
"10866",1147,"Wireless Internet"
"10867",1148,"Internet"
"10868",1148,"Essentials"
"10869",1148,"Heating"
"10870",1148,"TV"
"10871",1148,"Kitchen"
"10872",1148,"Wireless Internet"
"10873",1150,"Free parking on premise"
"10874",1150,"Internet"
"10875",1150,"Dryer"
"10876",1150,"Essentials"
"10877",1150,"Wheelchair accessible"
"10878",1150,"Heating"
"10879",1150,"Washer"
"10880",1150,"Kitchen"
"10881",1150,"Wireless Internet"
"10882",1151,"Cable TV"
"10883",1151,"Internet"
"10884",1151,"Laptop friendly workspace"
"10885",1151,"Hair dryer"
"10886",1151,"Iron"
"10887",1151,"Essentials"
"10888",1151,"Hangers"
"10889",1151,"Heating"
"10890",1151,"Washer"
"10891",1151,"TV"
"10892",1151,"Kitchen"
"10893",1151,"Wireless Internet"
"10894",1152,"Internet"
"10895",1152,"Dryer"
"10896",1152,"Laptop friendly workspace"
"10897",1152,"Hair dryer"
"10898",1152,"Essentials"
"10899",1152,"Heating"
"10900",1152,"Washer"
"10901",1152,"Kitchen"
"10902",1152,"Wireless Internet"
"10903",1153,"Cable TV"
"10904",1153,"Internet"
"10905",1153,"Laptop friendly workspace"
"10906",1153,"Hair dryer"
"10907",1153,"Essentials"
"10908",1153,"Hangers"
"10909",1153,"Heating"
"10910",1153,"TV"
"10911",1153,"Private living room"
"10912",1153,"Wireless Internet"
"10913",1154,"Cable TV"
"10914",1154,"Internet"
"10915",1154,"Laptop friendly workspace"
"10916",1154,"Essentials"
"10917",1154,"Hangers"
"10918",1154,"Heating"
"10919",1154,"Washer"
"10920",1154,"TV"
"10921",1154,"Kitchen"
"10922",1154,"Wireless Internet"
"10923",1155,"Cable TV"
"10924",1155,"Internet"
"10925",1155,"Dryer"
"10926",1155,"Essentials"
"10927",1155,"Hangers"
"10928",1155,"Heating"
"10929",1155,"Washer"
"10930",1155,"TV"
"10931",1155,"Kitchen"
"10932",1155,"Wireless Internet"
"10933",1156,"Essentials"
"10934",1156,"Heating"
"10935",1156,"Kitchen"
"10936",1157,"Internet"
"10937",1157,"Dryer"
"10938",1157,"Suitable for events"
"10939",1157,"Essentials"
"10940",1157,"Heating"
"10941",1157,"Washer"
"10942",1157,"Kitchen"
"10943",1157,"Wireless Internet"
"10944",1158,"Internet"
"10945",1158,"Laptop friendly workspace"
"10946",1158,"Iron"
"10947",1158,"Essentials"
"10948",1158,"Hangers"
"10949",1158,"Heating"
"10950",1158,"Washer"
"10951",1158,"TV"
"10952",1158,"Kitchen"
"10953",1158,"Wireless Internet"
"10954",1159,"Internet"
"10955",1159,"Dryer"
"10956",1159,"Essentials"
"10957",1159,"Heating"
"10958",1159,"Washer"
"10959",1159,"Kitchen"
"10960",1159,"Wireless Internet"
"10961",1160,"Internet"
"10962",1160,"Laptop friendly workspace"
"10963",1160,"Hair dryer"
"10964",1160,"Iron"
"10965",1160,"Essentials"
"10966",1160,"Hangers"
"10967",1160,"Heating"
"10968",1160,"TV"
"10969",1160,"Kitchen"
"10970",1160,"Wireless Internet"
"10971",1161,"Breakfast"
"10972",1161,"Cable TV"
"10973",1161,"Internet"
"10974",1161,"Laptop friendly workspace"
"10975",1161,"Hair dryer"
"10976",1161,"Essentials"
"10977",1161,"Hangers"
"10978",1161,"Heating"
"10979",1161,"TV"
"10980",1161,"Kitchen"
"10981",1161,"Private entrance"
"10982",1161,"Wireless Internet"
"10983",1162,"Internet"
"10984",1162,"Essentials"
"10985",1162,"Heating"
"10986",1162,"TV"
"10987",1162,"Kitchen"
"10988",1162,"Wireless Internet"
"10989",1163,"Internet"
"10990",1163,"Laptop friendly workspace"
"10991",1163,"Hair dryer"
"10992",1163,"Iron"
"10993",1163,"Essentials"
"10994",1163,"Hangers"
"10995",1163,"Heating"
"10996",1163,"Washer"
"10997",1163,"Kitchen"
"10998",1163,"Wireless Internet"
"10999",1164,"Internet"
"11000",1164,"Laptop friendly workspace"
"11001",1164,"Hair dryer"
"11002",1164,"Iron"
"11003",1164,"Essentials"
"11004",1164,"Hangers"
"11005",1164,"Heating"
"11006",1164,"Washer"
"11007",1164,"Kitchen"
"11008",1164,"Wireless Internet"
"11009",1165,"Cable TV"
"11010",1165,"Internet"
"11011",1165,"Dryer"
"11012",1165,"Laptop friendly workspace"
"11013",1165,"Hair dryer"
"11014",1165,"Iron"
"11015",1165,"Essentials"
"11016",1165,"Hangers"
"11017",1165,"Wheelchair accessible"
"11018",1165,"Heating"
"11019",1165,"Washer"
"11020",1165,"TV"
"11021",1165,"Kitchen"
"11022",1165,"Wireless Internet"
"11023",1165,"High chair"
"11024",1165,"Room-darkening shades"
"11025",1166,"Internet"
"11026",1166,"Dryer"
"11027",1166,"Laptop friendly workspace"
"11028",1166,"Hair dryer"
"11029",1166,"Iron"
"11030",1166,"Essentials"
"11031",1166,"Heating"
"11032",1166,"Washer"
"11033",1166,"TV"
"11034",1166,"Kitchen"
"11035",1166,"Wireless Internet"
"11036",1167,"Internet"
"11037",1167,"Laptop friendly workspace"
"11038",1167,"Hair dryer"
"11039",1167,"Essentials"
"11040",1167,"Hangers"
"11041",1167,"Heating"
"11042",1167,"Kitchen"
"11043",1167,"Private entrance"
"11044",1167,"Wireless Internet"
"11045",1168,"Internet"
"11046",1168,"Dryer"
"11047",1168,"Laptop friendly workspace"
"11048",1168,"Hair dryer"
"11049",1168,"Iron"
"11050",1168,"Essentials"
"11051",1168,"Hangers"
"11052",1168,"Heating"
"11053",1168,"TV"
"11054",1168,"Kitchen"
"11055",1168,"Wireless Internet"
"11056",1169,"Cable TV"
"11057",1169,"Internet"
"11058",1169,"Laptop friendly workspace"
"11059",1169,"Hair dryer"
"11060",1169,"Iron"
"11061",1169,"Essentials"
"11062",1169,"Hangers"
"11063",1169,"Heating"
"11064",1169,"Washer"
"11065",1169,"TV"
"11066",1169,"Kitchen"
"11067",1169,"Private entrance"
"11068",1169,"Wireless Internet"
"11069",1171,"Cable TV"
"11070",1171,"Internet"
"11071",1171,"Laptop friendly workspace"
"11072",1171,"Hair dryer"
"11073",1171,"Iron"
"11074",1171,"Essentials"
"11075",1171,"Hangers"
"11076",1171,"Heating"
"11077",1171,"TV"
"11078",1171,"Kitchen"
"11079",1171,"Wireless Internet"
"11080",1172,"Cable TV"
"11081",1172,"Internet"
"11082",1172,"Laptop friendly workspace"
"11083",1172,"Essentials"
"11084",1172,"Hangers"
"11085",1172,"Heating"
"11086",1172,"TV"
"11087",1172,"Kitchen"
"11088",1172,"Private entrance"
"11089",1172,"Wireless Internet"
"11090",1173,"Internet"
"11091",1173,"Hair dryer"
"11092",1173,"Iron"
"11093",1173,"Essentials"
"11094",1173,"Hangers"
"11095",1173,"Heating"
"11096",1173,"Wireless Internet"
"11097",1174,"Internet"
"11098",1174,"Laptop friendly workspace"
"11099",1174,"Hair dryer"
"11100",1174,"Essentials"
"11101",1174,"Hangers"
"11102",1174,"Heating"
"11103",1174,"Wireless Internet"
"11104",1175,"Internet"
"11105",1175,"Laptop friendly workspace"
"11106",1175,"Essentials"
"11107",1175,"Hangers"
"11108",1175,"Heating"
"11109",1175,"Kitchen"
"11110",1175,"Wireless Internet"
"11111",1176,"Internet"
"11112",1176,"Heating"
"11113",1176,"Washer"
"11114",1176,"TV"
"11115",1176,"Kitchen"
"11116",1176,"Wireless Internet"
"11117",1177,"Cable TV"
"11118",1177,"Internet"
"11119",1177,"Essentials"
"11120",1177,"Heating"
"11121",1177,"TV"
"11122",1177,"Kitchen"
"11123",1177,"Wireless Internet"
"11124",1178,"Cable TV"
